case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=3 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=4 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=5 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=6 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=7 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=8 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=9 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=10 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=11 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=12 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=13 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=14 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 goal=15 bound=11 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01321302 length=12 alg=R.U.R'.F2.D'.L.U'.L'.U.L'.D.F2
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=0 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=1 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=2 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=3 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=4 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=5 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=6 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=7 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=8 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=9 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=10 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=11 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=12 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=13 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=14 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 goal=15 bound=11 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322031 length=12 alg=R2.D'.F.U'.F.U.F'.D.R2.B.U'.B'
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=0 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=1 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=2 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=3 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=4 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=5 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=6 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=7 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=8 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=9 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=10 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=11 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=12 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=13 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=14 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 goal=15 bound=12 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322103 length=13 alg=R.B'.L.U2.R'.F.L2.R'.D2.L2.F'.L'.R
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=0 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=1 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=2 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=3 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=4 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=5 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=6 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=7 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=8 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=9 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=10 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=11 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=12 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=13 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=14 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 goal=15 bound=11 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01322310 length=12 alg=R2.F2.U.R2.D'.R2.D.B2.U'.B2.F2.R2
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=0 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=1 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=2 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=3 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=4 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=5 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=6 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=7 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=8 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=9 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=10 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=11 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=12 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=13 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=14 bound=8 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 goal=15 bound=8 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323012 length=9 alg=R2.F2.R'.B'.R.F2.R'.B.R'
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=0 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=1 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=2 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=3 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=4 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=5 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=6 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=7 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=8 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=9 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=10 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=11 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=12 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=13 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=14 bound=9 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 goal=15 bound=9 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323120 length=10 alg=R.U'.L.U2.R'.U.R.U2.L'.R'
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=0 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=1 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=2 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=3 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=4 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=5 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=6 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=7 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=8 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=9 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=10 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=11 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=12 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=13 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=14 bound=11 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 goal=15 bound=11 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:01323201 length=12 alg=R.D.L'.D2.R.D'.L'.F2.D'.L2.D'.R2
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=0 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=1 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=2 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=3 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=4 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=5 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=6 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=7 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=8 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=9 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=10 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=11 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=12 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=13 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=14 bound=13 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 goal=15 bound=13 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210132 length=14 alg=R.U.R2.F.R2.U'.R'.F2.L'.U.L.F2.U2.F'
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=0 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=1 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=2 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=3 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=4 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=5 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=6 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=7 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=8 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=9 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=10 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=11 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=12 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=13 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=14 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 goal=15 bound=12 result=NO-SOLUTION
case-alg moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210213 length=13 alg=R.U.R'.F2.L.D'.L'.U'.L2.D.L2.U.F2
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210321 goal=0 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210321 goal=1 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210321 goal=2 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210321 goal=3 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210321 goal=4 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210321 goal=5 bound=12 result=NO-SOLUTION
case-lower moveset=a11b14b29ffc3798e8b40b51a56452058ef5daa610a3469283b634e9c0f1cfb9 kind=pll case=pll:03210321 goal=6 bound=12 result=NO-SOLUTION
